type	by	post_message	picture	link	link_domain	post_published	post_published_unix	likes	likes_count_fb	comments_all	comments_base	comments_replies	shares	comment_likes	engagement	post_id	post_link
status	post_page_240383372683895	Acredito que o fortalecimento da atenção primária é o caminho mais rápido e seguro para mudar a realidade da saúde pública. Por isso_ trabalhamos em parceria com os municípios para ampliar e qualificar a oferta de serviços. Em pouco mais de dois anos_ já entregamos 30 Unidades Saúde da Família e outras 23 estão sendo construídas. Até o final de 2014_ serão 67 novas unidades_ distribuídas por todas as regiões do Estado. E agora_ numa medida inédita_ estamos repassando recursos aos municípios para ajudar no custeio do sistema. É o maior e mais articulado esforço de promoção da saúde já realizado em nosso Estado.				2013-08-02T22:20:49+0000	1375482049	145		40	35	5	48	23	256	240383372683895_535224503199779	https://www.facebook.com/240383372683895/posts/535224503199779
status	post_page_240383372683895	A Agência Nacional de Transportes Terrestres – ANTT finalmente publicou o edital de concessão da BR- 262. Mas ainda não podemos comemorar. A tarifa-teto do pedágio para cada trecho de 100 quilômetros foi estipulada em R$ 11_26. Muito alta. Vai representar um custo elevado para os capixabas que precisam usar diariamente a rodovia. Já estou em contato com a ANTT para discutir a decisão. A modernização dessa estrada é fundamental para o Espírito Santo_ mas o Governo federal precisa encontrar alternativas para manter a tarifa do pedágio em patamares razoáveis. E isso tem de ser feito agora_ antes da assinatura do contrato.				2013-08-01T15:14:24+0000	1375370064	173		66	52	14	50	75	364	240383372683895_534402686615294	https://www.facebook.com/240383372683895/posts/534402686615294
status	post_page_240383372683895	Amanhã será um dia quase todo dedicado à educação no interior do Estado. Pela manhã_ daremos ordem de serviço para as obras de reforma e ampliação da Escola Estadual Bernardo Horta_ em Irupi. São quase 5_5 milhões de reais em investimento. De lá_ sigo para Muniz Freire_ onde vamos inaugurar a nova Escola Estadual Bráulio Franco. São unidades modernas e bem equipadas_ para substituir instalações inadequadas e mal conservadas. É parte do enorme esforço que estamos fazendo para recuperar_ ampliar e modernizar a rede pública estadual de ensino.				2013-07-26T01:07:36+0000	1374800856	0		100	91	9	35	125	260	240383372683895_531419120246984	https://www.facebook.com/240383372683895/posts/531419120246984
status	post_page_240383372683895	O Tribunal de Contas do Espírito Santo acaba de apreciar as contas do Governo_ relativas a 2012. E recomendou sua aprovação pela Assembleia. Cumprimos todos os limites constitucionais acima dos percentuais obrigatórios_ comprovando a responsabilidade_ equilíbrio e eficiência da nossa gestão fiscal. Temos hoje o segundo menor índice de endividamento_ entre todos os estados brasileiros_ e somos o que mais aplica em ações e serviços de saúde_ na região Sudeste.				2013-07-25T23:47:20+0000	1374796040	166		72	58	14	26	92	356	240383372683895_531395003582729	https://www.facebook.com/240383372683895/posts/531395003582729
status	post_page_240383372683895	Depois de inaugurar novos equipamentos no PA de Arlindo Vilaschi_ em Viana_ acabamos de entregar mais 18 ambulâncias para a rede estadual. Passo a passo_ vamos recuperando o passivo acumulado na saúde pública capixaba_ ampliando e equipando os serviços de atenção básica_ apoiando os municípios com financiamento anual de quase R$ 50 milhões e construindo grandes e modernos hospitais estaduais. É o maior investimento já realizado nessa área em toda a história do Espírito Santo.				2013-07-23T17:42:16+0000	1374601336	0		124	98	26	51	108	283	240383372683895_530339823688247	https://www.facebook.com/240383372683895/posts/530339823688247
status	post_page_240383372683895	A depredação ocorrida há pouco no Palácio Anchieta_ no Palácio da Fonte Grande e contra o patrimônio privado no Centro de Vitória deixa claro que esse grupo nas ruas não deseja diálogo nem respostas para as reivindicações da população. Não houve nem tentativa de conversar. Mais uma vez_ a polícia teve que reagir_ para tentar conter o puro e simples vandalismo.				2013-07-19T15:08:11+0000	1374246491	0		830	679	151	397	2185	3412	240383372683895_528502477205315	https://www.facebook.com/240383372683895/posts/528502477205315
status	post_page_240383372683895	Aos manifestantes que estão neste momento nas ruas de Vitória_ reitero minha expectativa de que o ato seja concluído de forma pacífica. E reafirmo nossa disposição para um diálogo que nos permita encontrar soluções equilibradas e responsáveis para as demandas apresentadas.				2013-07-19T12:34:41+0000	1374237281	0		175	147	28	56	356	587	240383372683895_528460103876219	https://www.facebook.com/240383372683895/posts/528460103876219
status	post_page_240383372683895	Mais uma manifestação programada para amanhã.Que seja organizada e pacífica. Continuamos abertos ao diálogo_ em busca de soluções que atendam às demandas dos capixabas. Mas evitar que esse momento de afirmação da cidadania se dilua em atos de violência e intolerância é responsabilidade de todos nós.				2013-07-19T00:06:47+0000	1374192407	0		181	166	15	100	447	728	240383372683895_528293650559531	https://www.facebook.com/240383372683895/posts/528293650559531
status	post_page_240383372683895	Toda a minha vida pública foi marcada pelo diálogo e pela busca de entendimento_ principalmente nos momentos de dificuldade. Para mim_ essa é a base da convivência democrática e o único caminho para construir pactos sociais sólidos e duradouros.				2013-07-18T14:32:32+0000	1374157952	0		199	188	11	95	440	734	240383372683895_528123220576574	https://www.facebook.com/240383372683895/posts/528123220576574
status	post_page_240383372683895	Divulgaremos hoje o novo estudo dos investimentos previstos para o nosso Estado nos próximos cinco anos. Os investimentos previstos para os próximos cinco anos ultrapassam os R$ 113 bilhões_ para um total de 1.395 projetos e representam um crescimento de 12_2% em relação ao estudo do ano passado. Foram incluídos os projetos anunciados ou registrados no ano de 2012 e mantidos os investimentos de anos anteriores. Seguimos na gestão focada no desenvolvimento diversificado e descentralizado nas 10 microrregiões do Espírito Santo.				2013-07-18T11:16:31+0000	1374146191	0		65	61	4	31	87	183	240383372683895_528046907250872	https://www.facebook.com/240383372683895/posts/528046907250872
status	post_page_240383372683895	Queria fazer um pedido ao povo capixaba. O governo do estado oferece aos municípios um número de vagas para que as secretarias municipais de saúde agendem consultas no Centro de Referência em Especialidades (CRE). Assim_ pacientes de vários municípios podem ter acesso a consultas com médicos especialistas. Acontece que 58% das consultas acabam não sendo realizadas_ pois as pessoas não comparecem. Se você não puder comparecer ao atendimento_ por favor ligue antes e remarque. Quando a pessoa tem consulta marcada e não comparece_ nossos médicos ficam esperando e aquele horário de consulta acaba se perdendo. Isso gera ociosidade dos nossos profissionais e aumenta as filas de espera. Quando a pessoa não pode ir e remarca_ ela possibilita o encaixe de alguém que também está precisando de atendimento. Portanto pessoal_ fica aqui o meu apelo. Se você não consegue ir à sua consulta no CRE_ comunique antes e remarque.				2013-07-16T17:10:01+0000	1373994601	0		99	92	7	135	286	520	240383372683895_527346570654239	https://www.facebook.com/240383372683895/posts/527346570654239
status	post_page_240383372683895	O número de transplantes realizados aqui no nosso estado aumentou 4% em relação ao ano passado_ chegando a 224 órgãos transplantados. Outro número que demonstra a solidariedade do povo capixaba é a proporção dos doadores entre a população. Aqui no Espírito Santo temos 19_3 doadores por milhão de habitantes_ sendo que a média nacional é de 12_6 doadores por milhão.				2013-07-15T18:22:18+0000	1373912538	0		32	31	1	4	123	159	240383372683895_526933987362164	https://www.facebook.com/240383372683895/posts/526933987362164
status	post_page_240383372683895	Como eu falei na semana passada_ o governo paga hoje o bônus para os profissionais da educação no Espírito Santo. O bônus é um reconhecimento e um estímulo aos profissionais da nossa rede de ensino.				2013-07-15T17:56:17+0000	1373910977	113		59	59	0	13	135	320	240383372683895_526926787362884	https://www.facebook.com/240383372683895/posts/526926787362884
status	post_page_240383372683895	O bônus aos profissionais da educação será pago na próxima segunda-feira (15).				2013-07-10T20:02:19+0000	1373486539	0		43	42	1	35	7	85	240383372683895_524965744225655	https://www.facebook.com/240383372683895/posts/524965744225655
status	post_page_240383372683895	Vamos pagar hoje o bônus aos profissionais da educação do Espírito Santo. Esse é o incentivo do Governo ao bom profissional_ aquele que sabe que a importância do seu trabalho vai muito além da sala de aula. Obrigado a todos pelo empenho e por ajudar a formar um Espírito Santo ainda melhor.				2013-07-10T17:25:24+0000	1373477124	0		49	49	0	32	71	152	240383372683895_524927824229447	https://www.facebook.com/240383372683895/posts/524927824229447
photo	post_page_240383372683895	renatocasagrande shared Governo do Espírito Santo_s photo.	https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-prn1/1016776_668672906479604_427772073_s.jpg	https://www.facebook.com/photo.php?fbid=668672906479604&set=a.288936037786628.87070.251437791536453&type=1	facebook.com	2013-07-07T16:42:37+0000	1373215357	0		8	8	0	2	0	10	240383372683895_523747327680830	https://www.facebook.com/240383372683895/posts/523747327680830
photo	post_page_240383372683895	renatocasagrande shared Governo do Espírito Santo_s photo.	https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-frc3/1000847_668672316479663_278080894_s.jpg	https://www.facebook.com/photo.php?fbid=668672316479663&set=a.288936037786628.87070.251437791536453&type=1	facebook.com	2013-07-07T16:41:27+0000	1373215287	5		4	3	1	2	4	15	240383372683895_523747044347525	https://www.facebook.com/240383372683895/posts/523747044347525
photo	post_page_240383372683895	Artigo publicado no jornal A Gazeta - 08 de junho de 2013.	https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-ash3/993711_511776742211222_855406895_s.jpg	https://www.facebook.com/photo.php?fbid=511776742211222&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-06-08T12:29:40+0000	1370694580	99		36	36	0	30	38	203	240383372683895_511776752211221	https://www.facebook.com/240383372683895/posts/511776752211221
photo	post_page_240383372683895	Hoje é Dia Mundial do Meio Ambiente! Para comemorar_ o governador Renato Casagrande_ que também é engenheiro florestal_ ensinou alunos a plantar mudas de árvores. O plantio foi realizado no Parque Natural Municipal Vale do Mulembá e faz parte da programação da Semana Estadual de Meio Ambiente.	https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-prn1/r180/945685_510694862319410_102830363_s.jpg	https://www.facebook.com/photo.php?fbid=510694862319410&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-06-05T21:09:10+0000	1370466550	191		49	43	6	36	62	338	240383372683895_510694885652741	https://www.facebook.com/240383372683895/posts/510694885652741
photo	post_page_240383372683895	Foto: Thiago Guimarães	https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-ash2/296251_506753919380171_1919487625_s.jpg	https://www.facebook.com/photo.php?fbid=506753919380171&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-05-27T18:50:14+0000	1369680614	0		20	20	0	21	4	45	240383372683895_506753946046835	https://www.facebook.com/240383372683895/posts/506753946046835
